price,product,place,amount,date,hot,rain,snow,cost,mean_of_comp_prices
16.43,Эстус,Врата Балдура,48.94104878383634,2218-01-01,0,0,0,11.95,17.12
16.43,Эстус,Врата Балдура,52.10346892812983,2218-01-02,0,0,0,11.41,17.42666666666667
16.43,Эстус,Врата Балдура,53.274135895710714,2218-01-03,1,0,0,11.41,17.12
16.43,Эстус,Врата Балдура,50.659057265653324,2218-01-04,0,0,0,11.41,17.450000000000003
16.43,Эстус,Врата Балдура,42.712663556422996,2218-01-05,0,0,0,11.41,18.060000000000006
16.49,Эстус,Врата Балдура,52.67154257864138,2218-01-06,0,0,1,11.41,17.355000000000004
16.49,Эстус,Врата Балдура,47.98986330532013,2218-01-07,0,0,1,11.41,17.12
16.49,Эстус,Врата Балдура,43.36722059558277,2218-01-08,0,0,0,11.41,17.175000000000004
16.49,Эстус,Врата Балдура,56.97804404180877,2218-01-09,0,1,0,8.49,17.175000000000004
16.49,Эстус,Врата Балдура,52.53600936972056,2218-01-10,0,0,1,8.49,16.29
16.49,Эстус,Врата Балдура,43.18109940571336,2218-01-11,0,0,0,8.49,17.12
16.49,Эстус,Врата Балдура,56.06142581012823,2218-01-12,0,0,1,8.49,17.43
16.49,Эстус,Врата Балдура,50.08922880671927,2218-01-13,0,0,0,8.49,18.060000000000006
16.49,Эстус,Врата Балдура,50.17868038908647,2218-01-14,1,0,0,8.49,0.0
16.49,Эстус,Врата Балдура,40.72874785943009,2218-01-15,0,0,0,8.49,17.43
16.49,Эстус,Врата Балдура,55.23781163607154,2218-01-16,0,0,1,8.49,18.000000000000004
16.49,Эстус,Врата Балдура,54.43020161386165,2218-01-17,0,0,1,8.49,17.14
16.49,Эстус,Врата Балдура,47.0083346716936,2218-01-18,0,0,0,8.49,17.926666666666673
16.49,Эстус,Врата Балдура,45.3711598792306,2218-01-19,0,0,0,8.49,17.380000000000003
16.799999999999997,Эстус,Врата Балдура,52.149026558503344,2218-01-20,0,0,1,10.79,17.19333333333333
16.799999999999997,Эстус,Врата Балдура,49.02561905867416,2218-01-21,0,0,1,10.79,18.480000000000008
16.799999999999997,Эстус,Врата Балдура,50.9146587832539,2218-01-22,1,0,0,10.79,16.854999999999997
16.799999999999997,Эстус,Врата Балдура,46.48619297122754,2218-01-23,0,0,0,10.79,17.515
16.799999999999997,Эстус,Врата Балдура,44.528440134245976,2218-01-24,1,0,0,10.79,17.512500000000003
16.799999999999997,Эстус,Врата Балдура,43.371256018420205,2218-01-25,0,0,0,10.79,17.950000000000003
16.799999999999997,Эстус,Врата Балдура,59.321699002585206,2218-01-26,0,0,1,10.79,17.430000000000003
16.799999999999997,Эстус,Врата Балдура,56.91815873834005,2218-01-27,1,0,0,10.79,17.426666666666666
16.799999999999997,Эстус,Врата Балдура,45.725324536055886,2218-01-28,0,0,0,10.79,18.000000000000004
16.799999999999997,Эстус,Врата Балдура,41.36507302999285,2218-01-29,0,0,0,10.79,17.426666666666666
16.799999999999997,Эстус,Врата Балдура,56.675179513565475,2218-01-30,1,0,0,10.79,17.265
16.799999999999997,Эстус,Врата Балдура,42.2303975945809,2218-01-31,0,0,0,10.79,17.677500000000002
16.659999999999997,Эстус,Врата Балдура,44.490113444344516,2218-02-01,0,0,0,10.79,18.01666666666667
16.659999999999997,Эстус,Врата Балдура,39.384968259723074,2218-02-02,0,0,0,10.79,17.620000000000005
16.659999999999997,Эстус,Врата Балдура,39.579165493554264,2218-02-03,0,0,0,10.79,17.620000000000005
16.659999999999997,Эстус,Врата Балдура,56.88062609268299,2218-02-04,1,0,0,10.79,18.315000000000005
16.659999999999997,Эстус,Врата Балдура,41.037728990198424,2218-02-05,0,0,0,10.79,16.659999999999997
16.659999999999997,Эстус,Врата Балдура,43.20422166391099,2218-02-06,0,0,0,10.79,17.873333333333335
16.659999999999997,Эстус,Врата Балдура,60.94632461859193,2218-02-07,1,0,0,8.61,17.27
16.659999999999997,Эстус,Врата Балдура,45.38924108123525,2218-02-08,0,0,0,8.61,16.964999999999996
16.659999999999997,Эстус,Врата Балдура,55.92983360757914,2218-02-09,0,0,1,8.61,16.659999999999997
16.659999999999997,Эстус,Врата Балдура,46.19125487284881,2218-02-10,0,0,0,8.61,18.910000000000007
16.659999999999997,Эстус,Врата Балдура,55.71694293624543,2218-02-11,0,1,0,8.61,16.659999999999997
16.659999999999997,Эстус,Врата Балдура,48.94289090602025,2218-02-12,0,0,0,8.61,18.910000000000007
16.659999999999997,Эстус,Врата Балдура,55.75248500883523,2218-02-13,0,0,1,8.61,18.090000000000003
16.659999999999997,Эстус,Врата Балдура,50.48312684298966,2218-02-14,0,0,0,8.61,0.0
17.139999999999997,Эстус,Врата Балдура,46.94610538319051,2218-02-15,0,0,0,8.61,18.910000000000007
17.139999999999997,Эстус,Врата Балдура,46.69074175299857,2218-02-16,0,0,0,8.61,17.93666666666667
17.139999999999997,Эстус,Врата Балдура,48.37145921400352,2218-02-17,0,0,0,8.61,17.805000000000003
17.139999999999997,Эстус,Врата Балдура,49.28330079886023,2218-02-18,0,0,0,8.61,18.030000000000005
17.139999999999997,Эстус,Врата Балдура,47.27541197960466,2218-02-19,0,0,0,8.61,18.013333333333335
17.139999999999997,Эстус,Врата Балдура,51.68991151583626,2218-02-20,0,0,1,8.61,17.28
17.139999999999997,Эстус,Врата Балдура,61.698398157783124,2218-02-21,1,0,0,8.61,18.15666666666667
17.139999999999997,Эстус,Врата Балдура,45.94511364484045,2218-02-22,0,0,0,8.61,16.849999999999998
17.139999999999997,Эстус,Врата Балдура,56.82309529915113,2218-02-23,1,0,0,9.43,18.15666666666667
17.139999999999997,Эстус,Врата Балдура,44.3556924454206,2218-02-24,0,0,0,9.43,17.486666666666668
17.139999999999997,Эстус,Врата Балдура,48.733909829170855,2218-02-25,0,0,0,9.43,17.805000000000003
17.139999999999997,Эстус,Врата Балдура,47.02109684452623,2218-02-26,0,0,0,9.43,17.15
17.139999999999997,Эстус,Врата Балдура,45.75129632900872,2218-02-27,0,0,0,9.43,0.0
17.249999999999996,Эстус,Врата Балдура,44.495083710291176,2218-02-28,0,0,0,9.43,18.005000000000003
17.249999999999996,Эстус,Врата Балдура,56.3780343949255,2218-03-01,0,1,0,9.43,18.845000000000006
17.249999999999996,Эстус,Врата Балдура,57.786718549994944,2218-03-02,1,0,0,9.43,17.990000000000002
17.249999999999996,Эстус,Врата Балдура,55.873027315811484,2218-03-03,0,0,1,9.43,17.83666666666667
17.249999999999996,Эстус,Врата Балдура,49.79034313662126,2218-03-04,0,0,0,9.43,18.180000000000003
17.249999999999996,Эстус,Врата Балдура,50.4284902981111,2218-03-05,1,0,0,12.16,17.826666666666668
17.249999999999996,Эстус,Врата Балдура,58.342288807429874,2218-03-06,0,0,1,12.16,18.470000000000002
17.249999999999996,Эстус,Врата Балдура,52.35012947645949,2218-03-07,0,0,0,12.16,18.470000000000002
17.249999999999996,Эстус,Врата Балдура,57.81709844845114,2218-03-08,1,0,0,12.16,17.15
17.249999999999996,Эстус,Врата Балдура,51.80328603665789,2218-03-09,0,1,0,12.16,17.15
17.249999999999996,Эстус,Врата Балдура,60.42124217560385,2218-03-10,0,1,0,12.16,18.353333333333335
17.479999999999997,Эстус,Врата Балдура,54.695940007395606,2218-03-11,0,0,0,12.16,0.0
17.479999999999997,Эстус,Врата Балдура,60.39450616990427,2218-03-12,0,1,0,7.82,18.32
17.479999999999997,Эстус,Врата Балдура,46.87794425300684,2218-03-13,0,0,0,7.82,0.0
17.479999999999997,Эстус,Врата Балдура,58.4357430557356,2218-03-14,0,0,1,7.82,18.62666666666667
17.479999999999997,Эстус,Врата Балдура,51.791454361933525,2218-03-15,0,0,0,7.82,19.530000000000005
17.479999999999997,Эстус,Врата Балдура,61.44763325648853,2218-03-16,0,0,1,7.82,18.515
17.479999999999997,Эстус,Врата Балдура,55.833347125625615,2218-03-17,0,1,0,7.82,18.32
17.479999999999997,Эстус,Врата Балдура,54.99478839566747,2218-03-18,0,0,0,7.82,19.240000000000006
17.479999999999997,Эстус,Врата Балдура,55.27210565194094,2218-03-19,1,0,0,7.82,17.11
17.479999999999997,Эстус,Врата Балдура,53.82181854352655,2218-03-20,1,0,0,7.82,17.956666666666667
17.479999999999997,Эстус,Врата Балдура,46.89514617161513,2218-03-21,0,0,0,7.82,18.053333333333335
17.479999999999997,Эстус,Врата Балдура,44.671252179437346,2218-03-22,0,0,0,7.82,17.956666666666667
17.479999999999997,Эстус,Врата Балдура,62.06786115760726,2218-03-23,0,0,1,7.82,18.305000000000003
17.479999999999997,Эстус,Врата Балдура,44.56991714964486,2218-03-24,0,0,0,7.82,0.0
17.639999999999997,Эстус,Врата Балдура,56.630002311762574,2218-03-25,0,1,0,7.82,18.56666666666667
17.639999999999997,Эстус,Врата Балдура,50.12832956101595,2218-03-26,0,1,0,7.82,16.93
17.639999999999997,Эстус,Врата Балдура,44.70485072659234,2218-03-27,0,0,0,9.28,18.50666666666667
17.639999999999997,Эстус,Врата Балдура,46.70974574073688,2218-03-28,1,0,0,9.28,17.993333333333336
17.639999999999997,Эстус,Врата Балдура,44.72889594287877,2218-03-29,0,0,0,9.28,18.290000000000003
17.639999999999997,Эстус,Врата Балдура,58.29882362033435,2218-03-30,0,0,1,9.28,18.545
17.639999999999997,Эстус,Врата Балдура,46.3097961253669,2218-03-31,0,0,0,9.28,18.71666666666667
17.639999999999997,Эстус,Врата Балдура,48.59488060219288,2218-04-01,0,1,0,9.28,0.0
17.639999999999997,Эстус,Врата Балдура,40.87855520280111,2218-04-02,0,0,0,9.28,18.006666666666668
17.639999999999997,Эстус,Врата Балдура,46.983862987716435,2218-04-03,0,0,1,9.28,18.520000000000003
17.639999999999997,Эстус,Врата Балдура,40.94331878308937,2218-04-04,0,0,0,9.28,18.520000000000003
17.639999999999997,Эстус,Врата Балдура,45.799018194209424,2218-04-05,0,0,0,9.28,18.003333333333334
17.639999999999997,Эстус,Врата Балдура,40.15839698848719,2218-04-06,0,0,0,9.28,18.545
17.639999999999997,Эстус,Врата Балдура,36.71468588770481,2218-04-07,0,0,0,9.28,19.570000000000004
17.639999999999997,Эстус,Врата Балдура,39.07130443738157,2218-04-08,0,0,0,9.28,18.290000000000003
17.639999999999997,Эстус,Врата Балдура,45.851172529422456,2218-04-09,0,0,1,9.28,17.833333333333332
17.639999999999997,Эстус,Врата Балдура,35.93132483890988,2218-04-10,0,0,0,9.28,16.919999999999998
17.639999999999997,Эстус,Врата Балдура,30.935660249190004,2218-04-11,0,0,0,9.28,18.593333333333337
17.639999999999997,Эстус,Врата Балдура,36.649102923654816,2218-04-12,0,0,0,9.28,17.275
17.639999999999997,Эстус,Врата Балдура,39.67230076421544,2218-04-13,0,0,0,9.28,18.593333333333337
17.639999999999997,Эстус,Врата Балдура,45.08776046968017,2218-04-14,1,0,0,9.28,17.975
17.639999999999997,Эстус,Врата Балдура,36.674143711886956,2218-04-15,0,0,0,9.28,17.86
17.639999999999997,Эстус,Врата Балдура,33.09582396894965,2218-04-16,0,0,0,9.28,18.593333333333337
17.639999999999997,Эстус,Врата Балдура,38.090168982897474,2218-04-17,0,0,0,9.28,18.352500000000003
17.639999999999997,Эстус,Врата Балдура,46.15452896597138,2218-04-18,0,0,1,9.28,17.36
17.639999999999997,Эстус,Врата Балдура,46.06968928498074,2218-04-19,0,1,0,9.6,19.430000000000007
17.639999999999997,Эстус,Врата Балдура,43.61893942762375,2218-04-20,1,0,0,9.6,17.09
17.639999999999997,Эстус,Врата Балдура,33.87005103408454,2218-04-21,0,0,0,9.6,18.730000000000004
17.639999999999997,Эстус,Врата Балдура,45.86018606978981,2218-04-22,0,1,0,9.6,17.63
17.639999999999997,Эстус,Врата Балдура,46.600380894945744,2218-04-23,0,1,0,9.6,18.060000000000002
17.639999999999997,Эстус,Врата Балдура,34.138827670683696,2218-04-24,0,0,0,9.6,17.09
17.639999999999997,Эстус,Врата Балдура,40.72994970745467,2218-04-25,0,0,0,9.6,18.387500000000003
17.639999999999997,Эстус,Врата Балдура,54.194763476240496,2218-04-26,1,0,0,9.6,17.09
17.639999999999997,Эстус,Врата Балдура,33.17851213860908,2218-04-27,0,0,0,9.6,18.715000000000003
17.639999999999997,Эстус,Врата Балдура,46.46543934577574,2218-04-28,0,1,0,9.6,19.40500000000001
17.639999999999997,Эстус,Врата Балдура,34.62859730403084,2218-04-29,0,0,0,9.6,18.35
17.639999999999997,Эстус,Врата Балдура,39.732544411804085,2218-04-30,1,0,0,9.6,18.880000000000006
17.619999999999997,Эстус,Врата Балдура,31.726915424048496,2218-05-01,0,0,0,9.6,17.5
17.619999999999997,Эстус,Врата Балдура,38.526566942140974,2218-05-02,0,0,0,9.6,18.770000000000007
17.619999999999997,Эстус,Врата Балдура,31.952190820512197,2218-05-03,0,0,0,9.6,18.715000000000003
17.619999999999997,Эстус,Врата Балдура,22.258813981795072,2218-05-04,0,0,0,9.6,18.880000000000006
17.619999999999997,Эстус,Врата Балдура,28.271691533120304,2218-05-05,0,0,0,13.5,17.985000000000003
17.619999999999997,Эстус,Врата Балдура,29.853946051605565,2218-05-06,0,0,0,13.5,18.310000000000002
17.619999999999997,Эстус,Врата Балдура,36.936679510026686,2218-05-07,0,1,0,13.5,18.510000000000005
17.619999999999997,Эстус,Врата Балдура,31.653064413072332,2218-05-08,0,0,0,13.5,19.40500000000001
17.619999999999997,Эстус,Врата Балдура,34.56005838458858,2218-05-09,0,1,0,13.5,17.415
17.619999999999997,Эстус,Врата Балдура,28.52526760277795,2218-05-10,0,0,0,13.5,19.930000000000007
17.619999999999997,Эстус,Врата Балдура,40.07428233452915,2218-05-11,0,0,1,13.5,18.445000000000004
17.74,Эстус,Врата Балдура,30.0515212020173,2218-05-12,0,0,0,13.5,18.310000000000002
17.74,Эстус,Врата Балдура,49.1217207895975,2218-05-13,0,1,0,13.5,18.440000000000005
17.74,Эстус,Врата Балдура,40.645119687271524,2218-05-14,1,0,0,13.5,19.535000000000007
17.74,Эстус,Врата Балдура,33.03128898503029,2218-05-15,0,0,0,13.5,17.936666666666667
17.74,Эстус,Врата Балдура,33.54720893127791,2218-05-16,0,0,0,13.5,0.0
17.74,Эстус,Врата Балдура,30.186348545892233,2218-05-17,0,0,0,13.5,18.93666666666667
17.74,Эстус,Врата Балдура,30.784286906844574,2218-05-18,0,0,0,13.5,17.936666666666667
17.74,Эстус,Врата Балдура,42.46381129705159,2218-05-19,0,0,1,13.5,20.070000000000007
17.74,Эстус,Врата Балдура,30.283252319345387,2218-05-20,0,0,0,13.5,17.07
17.74,Эстус,Врата Балдура,42.7261820680292,2218-05-21,0,1,0,12.73,18.93666666666667
17.74,Эстус,Врата Балдура,39.60214961914818,2218-05-22,0,0,1,12.73,18.035000000000004
17.74,Эстус,Врата Балдура,41.29776124429851,2218-05-23,0,1,0,12.73,18.6
17.74,Эстус,Врата Балдура,45.28355350735366,2218-05-24,0,1,0,12.73,18.720000000000002
17.959999999999997,Эстус,Врата Балдура,35.405117523905254,2218-05-25,0,0,0,12.73,18.096666666666668
17.959999999999997,Эстус,Врата Балдура,35.333011793552075,2218-05-26,1,0,0,12.73,18.22666666666667
17.959999999999997,Эстус,Врата Балдура,31.10155419236998,2218-05-27,0,0,0,12.73,17.09
17.959999999999997,Эстус,Врата Балдура,35.00143487129228,2218-05-28,0,0,0,12.73,19.145000000000003
17.959999999999997,Эстус,Врата Балдура,37.24046821101053,2218-05-29,0,0,1,12.73,18.692500000000003
17.959999999999997,Эстус,Врата Балдура,41.156731323659784,2218-05-30,0,0,1,8.43,18.460000000000004
17.959999999999997,Эстус,Врата Балдура,33.69369950474875,2218-05-31,0,0,0,8.43,18.966666666666672
17.959999999999997,Эстус,Врата Балдура,37.32755753876206,2218-06-01,0,1,0,8.43,18.33666666666667
17.959999999999997,Эстус,Врата Балдура,42.308630173595155,2218-06-02,0,1,0,8.43,18.755000000000003
17.959999999999997,Эстус,Врата Балдура,38.89301621120549,2218-06-03,0,0,0,8.43,19.145000000000003
17.959999999999997,Эстус,Врата Балдура,37.08008717460758,2218-06-04,0,0,0,8.43,19.58000000000001
17.959999999999997,Эстус,Врата Балдура,32.17952228310279,2218-06-05,0,0,0,8.43,18.42
17.959999999999997,Эстус,Врата Балдура,30.792621138064295,2218-06-06,0,0,0,8.43,18.59
17.959999999999997,Эстус,Врата Балдура,31.918159411054624,2218-06-07,0,0,0,8.43,19.030000000000005
18.229999999999997,Эстус,Врата Балдура,44.75609997029212,2218-06-08,0,1,0,8.43,19.030000000000005
18.229999999999997,Эстус,Врата Балдура,39.13556238685009,2218-06-09,1,0,0,8.43,19.58000000000001
18.229999999999997,Эстус,Врата Балдура,41.92739091189406,2218-06-10,0,0,1,8.43,18.755000000000003
18.229999999999997,Эстус,Врата Балдура,35.99124982401668,2218-06-11,0,0,0,8.43,19.175000000000004
18.229999999999997,Эстус,Врата Балдура,30.49458287659428,2218-06-12,0,0,0,8.43,18.905
18.229999999999997,Эстус,Врата Балдура,47.935094667289746,2218-06-13,0,1,0,8.43,19.300000000000004
18.229999999999997,Эстус,Врата Балдура,45.291549716510225,2218-06-14,0,0,1,8.43,19.12666666666667
18.229999999999997,Эстус,Врата Балдура,27.965079187719617,2218-06-15,0,0,0,8.43,18.910000000000004
18.229999999999997,Эстус,Врата Балдура,31.491839027459736,2218-06-16,0,0,0,8.43,18.915000000000003
18.229999999999997,Эстус,Врата Балдура,39.55571070683779,2218-06-17,0,1,0,6.83,18.69666666666667
18.229999999999997,Эстус,Врата Балдура,31.814463690709974,2218-06-18,0,0,0,6.83,19.980000000000008
18.229999999999997,Эстус,Врата Балдура,37.428220748601575,2218-06-19,0,0,0,6.83,18.46666666666667
18.229999999999997,Эстус,Врата Балдура,35.94639696162173,2218-06-20,0,0,0,6.83,19.005000000000003
18.229999999999997,Эстус,Врата Балдура,37.972435853558906,2218-06-21,0,0,1,6.83,19.000000000000004
18.229999999999997,Эстус,Врата Балдура,31.08229932587559,2218-06-22,0,0,0,6.83,19.176666666666673
18.229999999999997,Эстус,Врата Балдура,39.06951373982435,2218-06-23,1,0,0,6.83,19.000000000000004
18.599999999999998,Эстус,Врата Балдура,33.96715496361224,2218-06-24,0,0,0,5.83,19.440000000000005
18.599999999999998,Эстус,Врата Балдура,30.76895117733279,2218-06-25,0,0,0,5.83,19.000000000000004
18.599999999999998,Эстус,Врата Балдура,40.624818219450624,2218-06-26,0,1,0,5.83,18.03
18.599999999999998,Эстус,Врата Балдура,41.41923244901358,2218-06-27,0,0,1,5.83,19.490000000000002
18.599999999999998,Эстус,Врата Балдура,33.85042352017086,2218-06-28,0,1,0,5.83,18.369999999999997
18.599999999999998,Эстус,Врата Балдура,26.29312486682202,2218-06-29,0,0,0,5.83,18.750000000000004
18.599999999999998,Эстус,Врата Балдура,30.061010096675528,2218-06-30,0,0,0,5.83,17.97
18.599999999999998,Эстус,Врата Балдура,42.03593328075229,2218-07-01,0,0,1,5.83,19.120000000000005
18.599999999999998,Эстус,Врата Балдура,39.324908029467274,2218-07-02,1,0,0,5.83,19.17
18.599999999999998,Эстус,Врата Балдура,27.56369794034921,2218-07-03,0,0,0,5.83,18.77
18.599999999999998,Эстус,Врата Балдура,23.46080485425055,2218-07-04,0,0,0,5.83,18.970000000000006
18.599999999999998,Эстус,Врата Балдура,30.171662949594314,2218-07-05,0,0,0,5.83,18.369999999999997
18.569999999999997,Эстус,Врата Балдура,36.19819417680552,2218-07-06,1,0,0,5.83,19.51666666666667
18.569999999999997,Эстус,Врата Балдура,41.270414649177035,2218-07-07,0,1,0,5.83,17.97
18.569999999999997,Эстус,Врата Балдура,25.10886748472289,2218-07-08,0,0,0,5.83,19.690000000000005
18.569999999999997,Эстус,Врата Балдура,27.090739508327115,2218-07-09,0,1,0,5.83,19.180000000000007
18.569999999999997,Эстус,Врата Балдура,23.421103131098917,2218-07-10,0,0,0,5.83,19.440000000000005
18.569999999999997,Эстус,Врата Балдура,35.92949845534197,2218-07-11,0,1,0,5.83,19.195000000000007
18.569999999999997,Эстус,Врата Балдура,23.54739960417644,2218-07-12,0,0,0,5.83,20.39000000000001
18.569999999999997,Эстус,Врата Балдура,17.9412875195871,2218-07-13,0,0,0,5.83,18.49
18.569999999999997,Эстус,Врата Балдура,32.509123511712815,2218-07-14,1,0,0,5.83,18.49
18.569999999999997,Эстус,Врата Балдура,29.702363191913093,2218-07-15,1,0,0,9.81,18.244999999999997
18.569999999999997,Эстус,Врата Балдура,31.65465440782783,2218-07-16,1,0,0,9.81,19.070000000000004
18.569999999999997,Эстус,Врата Балдура,28.525300175679,2218-07-17,0,1,0,9.81,19.726666666666674
18.909999999999997,Эстус,Врата Балдура,25.690367863496693,2218-07-18,1,0,0,9.81,19.605000000000004
18.909999999999997,Эстус,Врата Балдура,35.91620925802847,2218-07-19,0,0,1,9.81,19.070000000000004
18.909999999999997,Эстус,Врата Балдура,30.454014790279768,2218-07-20,0,1,0,9.81,19.726666666666674
18.909999999999997,Эстус,Врата Балдура,20.27247211063321,2218-07-21,0,0,0,9.81,0.0
18.909999999999997,Эстус,Врата Балдура,22.475609316132953,2218-07-22,0,0,0,9.81,19.595000000000002
18.909999999999997,Эстус,Врата Балдура,28.107985594994798,2218-07-23,0,1,0,9.81,19.385000000000005
18.909999999999997,Эстус,Врата Балдура,16.869735526734967,2218-07-24,0,0,0,14.26,20.78000000000001
18.909999999999997,Эстус,Врата Балдура,18.763198714060493,2218-07-25,0,0,0,14.26,20.12666666666667
18.909999999999997,Эстус,Врата Балдура,30.475438593759762,2218-07-26,0,1,0,14.26,19.19666666666667
19.359999999999996,Эстус,Врата Балдура,27.753548643272083,2218-07-27,0,1,0,14.26,0.0
19.359999999999996,Эстус,Врата Балдура,25.94973248131199,2218-07-28,1,0,0,14.26,18.375
19.359999999999996,Эстус,Врата Балдура,14.304662751517162,2218-07-29,0,0,0,14.26,20.790000000000006
19.359999999999996,Эстус,Врата Балдура,26.190619426168237,2218-07-30,0,1,0,14.26,19.36666666666667
19.359999999999996,Эстус,Врата Балдура,23.29512667445829,2218-07-31,1,0,0,12.9,0.0
19.359999999999996,Эстус,Врата Балдура,21.511400492636085,2218-08-01,0,1,0,12.9,19.490000000000002
19.359999999999996,Эстус,Врата Балдура,22.554907853658335,2218-08-02,0,1,0,12.9,19.490000000000002
19.359999999999996,Эстус,Врата Балдура,14.493989825174346,2218-08-03,0,0,0,12.9,0.0
19.359999999999996,Эстус,Врата Балдура,14.184650206638244,2218-08-04,0,0,0,12.9,0.0
19.359999999999996,Эстус,Врата Балдура,20.34776278428644,2218-08-05,0,1,0,12.9,20.97000000000001
19.359999999999996,Эстус,Врата Балдура,17.83915878082952,2218-08-06,0,0,0,12.9,0.0
19.359999999999996,Эстус,Врата Балдура,23.49463349853367,2218-08-07,0,1,0,12.9,19.747500000000002
19.739999999999995,Эстус,Врата Балдура,22.046525160385013,2218-08-08,0,1,0,12.9,20.085
19.739999999999995,Эстус,Врата Балдура,13.239937707520715,2218-08-09,0,0,0,12.9,19.39
19.739999999999995,Эстус,Врата Балдура,23.662912770229287,2218-08-10,0,0,1,12.9,19.39
19.739999999999995,Эстус,Врата Балдура,15.61685484550177,2218-08-11,0,0,0,12.9,17.919999999999998
19.739999999999995,Эстус,Врата Балдура,21.86606891087562,2218-08-12,0,0,1,12.9,19.520000000000003
19.739999999999995,Эстус,Врата Балдура,10.695058293200349,2218-08-13,0,0,0,8.19,20.433333333333337
19.739999999999995,Эстус,Врата Балдура,12.827698253094026,2218-08-14,0,0,0,8.19,18.439999999999998
19.739999999999995,Эстус,Врата Балдура,24.218388944313368,2218-08-15,1,0,0,8.19,20.090000000000003
19.739999999999995,Эстус,Врата Балдура,14.553507404408654,2218-08-16,0,0,0,8.19,17.919999999999998
19.739999999999995,Эстус,Врата Балдура,16.19544774757336,2218-08-17,0,0,0,8.19,19.333333333333332
19.739999999999995,Эстус,Врата Балдура,25.57854863181764,2218-08-18,1,0,0,8.19,20.060000000000002
19.739999999999995,Эстус,Врата Балдура,11.855042224078835,2218-08-19,0,0,0,8.19,21.17000000000001
19.739999999999995,Эстус,Врата Балдура,19.637595463530527,2218-08-20,0,0,0,8.19,19.815000000000005
19.889999999999993,Эстус,Врата Балдура,9.242037799997254,2218-08-21,0,0,0,8.19,19.520000000000003
19.889999999999993,Эстус,Врата Балдура,15.23109644879446,2218-08-22,0,0,0,8.19,20.446666666666673
19.889999999999993,Эстус,Врата Балдура,10.140684052446153,2218-08-23,0,0,0,10.78,19.807500000000005
19.889999999999993,Эстус,Врата Балдура,23.94660282229058,2218-08-24,0,0,1,10.78,20.03333333333334
19.889999999999993,Эстус,Врата Балдура,13.957862783164959,2218-08-25,0,0,0,10.78,20.496666666666673
19.889999999999993,Эстус,Врата Балдура,14.574018093928174,2218-08-26,0,0,0,10.78,19.845000000000002
19.889999999999993,Эстус,Врата Балдура,21.49230877747647,2218-08-27,1,0,0,10.78,19.555000000000003
19.889999999999993,Эстус,Врата Балдура,18.213610012727003,2218-08-28,0,0,0,10.78,19.845000000000002
19.889999999999993,Эстус,Врата Балдура,16.858286103927885,2218-08-29,0,0,0,10.78,19.795
20.289999999999992,Эстус,Врата Балдура,17.60513617368037,2218-08-30,0,0,0,10.78,19.340000000000003
20.289999999999992,Эстус,Врата Балдура,25.99695418492763,2218-08-31,1,0,0,10.78,0.0
20.289999999999992,Эстус,Врата Балдура,27.52486151530918,2218-09-01,0,0,1,10.78,19.279999999999998
20.289999999999992,Эстус,Врата Балдура,15.080712078834132,2218-09-02,0,0,0,10.78,20.080000000000005
20.289999999999992,Эстус,Врата Балдура,17.427482673592888,2218-09-03,0,0,0,10.78,20.080000000000005
20.289999999999992,Эстус,Врата Балдура,19.257354494239628,2218-09-04,0,0,0,10.78,20.080000000000005
20.289999999999992,Эстус,Врата Балдура,26.352148051315588,2218-09-05,1,0,0,11.57,20.080000000000005
20.289999999999992,Эстус,Врата Балдура,15.886625090293183,2218-09-06,0,0,0,11.57,19.880000000000003
20.289999999999992,Эстус,Врата Балдура,29.356198476962177,2218-09-07,1,0,0,11.57,17.689999999999998
20.289999999999992,Эстус,Врата Балдура,29.213233962194337,2218-09-08,0,1,0,11.57,20.450000000000003
20.289999999999992,Эстус,Врата Балдура,23.689765131938664,2218-09-09,0,0,1,11.57,18.659999999999997
20.289999999999992,Эстус,Врата Балдура,20.40676566665327,2218-09-10,0,0,0,11.57,20.625000000000007
20.289999999999992,Эстус,Врата Балдура,18.97507715694187,2218-09-11,0,0,0,11.57,20.625000000000007
20.289999999999992,Эстус,Врата Балдура,21.31305676520863,2218-09-12,0,0,0,11.57,19.655000000000005
20.289999999999992,Эстус,Врата Балдура,17.774481293763035,2218-09-13,0,0,0,11.57,18.659999999999997
20.21999999999999,Эстус,Врата Балдура,25.99131882505936,2218-09-14,0,1,0,11.57,0.0
20.21999999999999,Эстус,Врата Балдура,19.188644334535855,2218-09-15,0,0,0,11.57,21.62000000000001
20.21999999999999,Эстус,Врата Балдура,17.032052011179463,2218-09-16,0,0,0,11.57,17.99
20.21999999999999,Эстус,Врата Балдура,22.844764783712282,2218-09-17,0,0,0,11.57,0.0
20.21999999999999,Эстус,Врата Балдура,19.308893974880657,2218-09-18,0,0,0,11.57,20.68333333333334
20.21999999999999,Эстус,Врата Балдура,32.82989636471922,2218-09-19,1,0,0,11.57,20.800000000000008
20.21999999999999,Эстус,Врата Балдура,27.712849989583493,2218-09-20,0,0,1,11.57,19.805000000000007
20.21999999999999,Эстус,Врата Балдура,21.248403025909223,2218-09-21,0,0,0,11.57,21.210000000000008
20.21999999999999,Эстус,Врата Балдура,32.30026207981065,2218-09-22,0,1,0,10.06,20.136666666666674
20.21999999999999,Эстус,Врата Балдура,18.02137446035006,2218-09-23,0,0,0,10.06,19.813333333333336
