,product,place,amount,hot,rain,snow,cost,year,month
14278,Эстус,Фалькония,45.38772569690809,0,0,0,3.44,2216,Oct
14279,Эстус,Фалькония,58.06657259154279,0,1,0,3.44,2216,Oct
14280,Эстус,Фалькония,52.841814188039635,0,0,0,3.44,2216,Oct
14281,Эстус,Фалькония,54.32694841431486,0,0,0,3.44,2216,Oct
14282,Эстус,Фалькония,67.13006498481957,0,0,1,3.44,2216,Oct
14283,Эстус,Фалькония,55.576615612218625,1,0,0,3.44,2216,Oct
14284,Эстус,Фалькония,62.2706294275249,0,1,0,3.44,2216,Oct
14285,Эстус,Фалькония,54.200529680277235,0,0,0,3.44,2216,Oct
14286,Эстус,Фалькония,50.844880644221355,0,0,0,3.44,2216,Oct
14287,Эстус,Фалькония,61.983017413143884,0,0,1,3.44,2216,Oct
14288,Эстус,Фалькония,51.28782100423506,0,0,0,3.44,2216,Oct
14289,Эстус,Фалькония,48.23113583702931,0,0,0,3.44,2216,Oct
14290,Эстус,Фалькония,55.85827277784111,0,0,0,3.44,2216,Oct
14291,Эстус,Фалькония,63.56961420938879,0,1,0,3.44,2216,Oct
14292,Эстус,Фалькония,55.64970492596695,0,1,0,4.75,2216,Oct
14293,Эстус,Фалькония,60.352301731931874,0,1,0,4.75,2216,Oct
14294,Эстус,Фалькония,44.508972993527806,0,0,0,4.75,2216,Oct
14295,Эстус,Фалькония,65.03909661904652,0,0,1,4.75,2216,Oct
14296,Эстус,Фалькония,50.78513624886221,0,0,0,4.75,2216,Oct
14297,Эстус,Фалькония,58.58913235265355,0,1,0,4.75,2216,Oct
14298,Эстус,Фалькония,55.974250871870964,0,0,0,4.75,2216,Oct
14299,Эстус,Фалькония,50.46427742562609,0,0,0,4.75,2216,Oct
14300,Эстус,Фалькония,53.85668871145776,0,0,0,4.75,2216,Oct
14301,Эстус,Фалькония,50.72255183452258,0,0,0,4.75,2216,Oct
14302,Эстус,Фалькония,54.116220378923124,0,0,0,4.75,2216,Oct
14303,Эстус,Фалькония,53.32264146831614,0,0,1,4.75,2216,Oct
14304,Эстус,Фалькония,56.568759744604534,0,0,0,4.75,2216,Nov
14305,Эстус,Фалькония,63.684879524055134,1,0,0,3.84,2216,Nov
14306,Эстус,Фалькония,48.609658641800074,0,0,0,3.84,2216,Nov
14307,Эстус,Фалькония,58.47616447984518,1,0,0,3.84,2216,Nov
14308,Эстус,Фалькония,55.618271499744644,0,0,0,3.84,2216,Nov
14309,Эстус,Фалькония,63.7394888224425,0,0,1,3.84,2216,Nov
14310,Эстус,Фалькония,61.240590299002854,0,0,1,3.84,2216,Nov
14311,Эстус,Фалькония,61.60418912919211,0,0,1,3.84,2216,Nov
14312,Эстус,Фалькония,60.185774637246105,0,1,0,3.84,2216,Nov
14313,Эстус,Фалькония,62.01341222490396,1,0,0,3.84,2216,Nov
14314,Эстус,Фалькония,51.533859287621176,1,0,0,3.84,2216,Nov
14315,Эстус,Фалькония,59.05575568193873,0,1,0,3.84,2216,Nov
14316,Эстус,Фалькония,57.07203667480016,1,0,0,3.84,2216,Nov
14317,Эстус,Фалькония,51.31594750989193,1,0,0,3.84,2216,Nov
14318,Эстус,Фалькония,51.8868235550391,0,0,0,2.66,2216,Nov
14319,Эстус,Фалькония,47.15450249113906,0,0,0,2.66,2216,Nov
14320,Эстус,Фалькония,60.00525621302059,1,0,0,2.66,2216,Nov
14321,Эстус,Фалькония,53.468141947781945,0,1,0,2.66,2216,Nov
14322,Эстус,Фалькония,54.136048695481186,0,0,1,2.66,2216,Nov
14323,Эстус,Фалькония,59.63476109085542,0,0,1,2.66,2216,Nov
14324,Эстус,Фалькония,47.97728616046583,0,0,0,2.66,2216,Nov
14325,Эстус,Фалькония,47.63394210984408,0,0,0,2.66,2216,Nov
14326,Эстус,Фалькония,54.29662224792665,0,0,0,2.66,2216,Nov
14327,Эстус,Фалькония,54.67051538900468,0,1,0,2.66,2216,Nov
14328,Эстус,Фалькония,43.630175292702525,0,0,0,2.66,2216,Nov
14329,Эстус,Фалькония,49.72867742593754,0,1,0,2.66,2216,Nov
14330,Эстус,Фалькония,47.988281427603305,0,1,0,2.66,2216,Nov
14331,Эстус,Фалькония,44.311259629182224,0,0,0,2.66,2216,Nov
14332,Эстус,Фалькония,44.36719394726605,0,1,0,2.66,2216,Nov
14333,Эстус,Фалькония,35.890268317781775,0,0,0,2.66,2216,Nov
14334,Эстус,Фалькония,43.169835961183075,0,0,0,2.66,2216,Dec
14335,Эстус,Фалькония,43.62142544322095,0,0,0,2.53,2216,Dec
14336,Эстус,Фалькония,57.20310395881419,1,0,0,2.53,2216,Dec
14337,Эстус,Фалькония,44.26969800434342,0,0,0,2.53,2216,Dec
14338,Эстус,Фалькония,36.7434936258643,0,0,0,2.53,2216,Dec
14339,Эстус,Фалькония,47.26741334528776,1,0,0,2.53,2216,Dec
14340,Эстус,Фалькония,53.53638468651276,0,1,0,2.53,2216,Dec
14341,Эстус,Фалькония,48.34935266376061,1,0,0,2.53,2216,Dec
14342,Эстус,Фалькония,48.05214706888354,1,0,0,2.53,2216,Dec
14343,Эстус,Фалькония,51.17395812893159,0,0,1,2.53,2216,Dec
14344,Эстус,Фалькония,52.49145019241469,1,0,0,2.53,2216,Dec
14345,Эстус,Фалькония,39.80615059572021,0,0,0,2.53,2216,Dec
14346,Эстус,Фалькония,45.485894362845016,0,0,0,2.7,2216,Dec
14347,Эстус,Фалькония,43.58415078648261,0,1,0,2.7,2216,Dec
14348,Эстус,Фалькония,53.556466669607936,0,1,0,2.7,2216,Dec
14349,Эстус,Фалькония,51.18538586714024,0,0,0,2.7,2216,Dec
14350,Эстус,Фалькония,42.975537006850836,0,0,0,2.7,2216,Dec
14351,Эстус,Фалькония,36.2357642492331,0,0,0,2.7,2216,Dec
14352,Эстус,Фалькония,47.09321609140554,1,0,0,2.7,2216,Dec
14353,Эстус,Фалькония,39.473762768957826,0,0,0,2.7,2216,Dec
14354,Эстус,Фалькония,43.101264708453094,0,0,0,2.7,2216,Dec
14355,Эстус,Фалькония,50.063865454756744,0,0,1,2.7,2216,Dec
14356,Эстус,Фалькония,37.16288090751833,0,0,0,2.7,2216,Dec
14357,Эстус,Фалькония,43.45874827672556,0,0,0,2.7,2216,Dec
14358,Эстус,Фалькония,46.96156298272488,0,1,0,2.7,2216,Dec
14359,Эстус,Фалькония,47.30123140173581,0,0,0,2.7,2216,Dec
14360,Эстус,Фалькония,50.14594627157691,0,0,0,2.7,2216,Dec
14361,Эстус,Фалькония,52.356418260867216,0,1,0,2.7,2216,Dec
14362,Эстус,Фалькония,47.66130678219267,0,0,0,2.7,2216,Dec
14363,Эстус,Фалькония,46.41378678113121,0,1,0,2.7,2216,Dec
14364,Эстус,Фалькония,49.52323629782407,1,0,0,2.7,2216,Dec
14365,Эстус,Фалькония,53.33047551212068,1,0,0,2.7,2217,Jan
14366,Эстус,Фалькония,50.64191930407256,0,0,0,2.7,2217,Jan
14367,Эстус,Фалькония,44.34652348688656,0,0,0,2.7,2217,Jan
14368,Эстус,Фалькония,51.140606801630646,0,0,1,3.9,2217,Jan
14369,Эстус,Фалькония,54.342379913097965,0,0,0,3.9,2217,Jan
14370,Эстус,Фалькония,54.35390897404102,0,0,1,3.9,2217,Jan
14371,Эстус,Фалькония,52.759767207912546,0,1,0,3.9,2217,Jan
14372,Эстус,Фалькония,44.95655554969284,1,0,0,3.9,2217,Jan
14373,Эстус,Фалькония,49.54331910986075,0,0,1,3.9,2217,Jan
14374,Эстус,Фалькония,57.56065697543009,1,0,0,3.9,2217,Jan
14375,Эстус,Фалькония,45.972895262809736,0,0,0,3.9,2217,Jan
14376,Эстус,Фалькония,39.88992039004737,0,0,0,3.9,2217,Jan
14377,Эстус,Фалькония,46.20310579292912,1,0,0,3.9,2217,Jan
14378,Эстус,Фалькония,51.01658561113244,0,1,0,3.9,2217,Jan
14379,Эстус,Фалькония,49.91447216311126,1,0,0,3.9,2217,Jan
14380,Эстус,Фалькония,51.00294325131596,0,0,1,3.9,2217,Jan
14381,Эстус,Фалькония,49.680844797148225,0,0,1,3.9,2217,Jan
14382,Эстус,Фалькония,45.54710558585821,0,0,0,3.9,2217,Jan
14383,Эстус,Фалькония,57.42186894305329,1,0,0,3.9,2217,Jan
14384,Эстус,Фалькония,50.68784673627834,0,0,1,3.9,2217,Jan
14385,Эстус,Фалькония,48.14355175917905,0,0,0,3.21,2217,Jan
14386,Эстус,Фалькония,55.40294211101217,0,1,0,3.21,2217,Jan
14387,Эстус,Фалькония,55.93033910998154,1,0,0,3.21,2217,Jan
14388,Эстус,Фалькония,51.73408552862853,0,0,0,3.21,2217,Jan
14389,Эстус,Фалькония,45.13851153215773,0,0,0,3.21,2217,Jan
14390,Эстус,Фалькония,48.428053881204114,0,1,0,3.21,2217,Jan
14391,Эстус,Фалькония,49.32485441895889,0,0,0,3.21,2217,Jan
14392,Эстус,Фалькония,58.3806583384525,0,0,1,3.21,2217,Jan
14393,Эстус,Фалькония,60.275083924290435,0,1,0,3.21,2217,Jan
14394,Эстус,Фалькония,55.87611266089675,1,0,0,3.21,2217,Jan
14395,Эстус,Фалькония,48.174954496587155,1,0,0,3.04,2217,Jan
14396,Эстус,Фалькония,61.39496219805936,0,0,0,3.04,2217,Feb
14397,Эстус,Фалькония,58.74403974644317,1,0,0,3.04,2217,Feb
14398,Эстус,Фалькония,52.207465196278754,0,0,0,3.04,2217,Feb
14399,Эстус,Фалькония,49.30408000502594,0,1,0,3.04,2217,Feb
14400,Эстус,Фалькония,59.10504870662207,0,1,0,3.04,2217,Feb
14401,Эстус,Фалькония,64.50194223779832,0,1,0,3.04,2217,Feb
14402,Эстус,Фалькония,54.787581508305934,1,0,0,3.04,2217,Feb
14403,Эстус,Фалькония,58.45439010357161,0,0,1,3.04,2217,Feb
14404,Эстус,Фалькония,43.969466852447816,0,0,0,3.04,2217,Feb
14405,Эстус,Фалькония,55.08437817618329,1,0,0,5.7,2217,Feb
14406,Эстус,Фалькония,48.18563214323969,0,0,0,5.7,2217,Feb
14407,Эстус,Фалькония,45.37970624148565,1,0,0,5.7,2217,Feb
14408,Эстус,Фалькония,49.293292346615544,0,0,0,5.7,2217,Feb
14409,Эстус,Фалькония,48.645246563602775,0,0,0,5.7,2217,Feb
14410,Эстус,Фалькония,55.70357791447752,0,0,1,5.7,2217,Feb
14411,Эстус,Фалькония,47.61928050111614,0,0,0,4.12,2217,Feb
14412,Эстус,Фалькония,57.7661501483501,0,1,0,4.12,2217,Feb
14413,Эстус,Фалькония,48.17553721913646,0,0,0,4.12,2217,Feb
14414,Эстус,Фалькония,58.068212761535584,0,0,1,4.12,2217,Feb
14415,Эстус,Фалькония,56.02326573919425,0,1,0,4.12,2217,Feb
14416,Эстус,Фалькония,49.0856938432374,0,0,1,4.12,2217,Feb
14417,Эстус,Фалькония,49.06127214928414,0,0,1,4.12,2217,Feb
14418,Эстус,Фалькония,48.891959160994205,0,0,1,4.12,2217,Feb
14419,Эстус,Фалькония,53.9550809826372,1,0,0,4.12,2217,Feb
14420,Эстус,Фалькония,39.61989657803467,0,0,0,4.12,2217,Feb
14421,Эстус,Фалькония,55.80135023495895,0,1,0,4.12,2217,Feb
14422,Эстус,Фалькония,55.929948268546624,0,1,0,4.12,2217,Feb
14423,Эстус,Фалькония,50.2195078131628,0,0,1,4.12,2217,Feb
14424,Эстус,Фалькония,46.53537014958825,0,0,0,4.12,2217,Mar
14425,Эстус,Фалькония,45.86129889461127,0,1,0,4.12,2217,Mar
14426,Эстус,Фалькония,43.18365401936467,0,0,0,4.12,2217,Mar
14427,Эстус,Фалькония,47.05654565568598,0,0,1,4.12,2217,Mar
14428,Эстус,Фалькония,51.5363761757944,0,1,0,4.12,2217,Mar
14429,Эстус,Фалькония,44.069404626903804,0,0,0,4.12,2217,Mar
14430,Эстус,Фалькония,45.9576102599244,0,1,0,4.12,2217,Mar
14431,Эстус,Фалькония,47.32482371506074,0,0,1,2.51,2217,Mar
14432,Эстус,Фалькония,44.268598339211415,0,0,0,2.51,2217,Mar
14433,Эстус,Фалькония,44.60555237360428,0,1,0,2.51,2217,Mar
14434,Эстус,Фалькония,34.24126308069673,0,0,0,2.51,2217,Mar
14435,Эстус,Фалькония,41.704198451439424,0,0,0,2.51,2217,Mar
14436,Эстус,Фалькония,46.318908718616896,0,0,1,2.51,2217,Mar
14437,Эстус,Фалькония,43.60810428202148,0,0,0,2.51,2217,Mar
14438,Эстус,Фалькония,35.31057465611696,0,0,0,3.55,2217,Mar
14439,Эстус,Фалькония,39.09014708777495,0,0,0,3.55,2217,Mar
14440,Эстус,Фалькония,44.10245291453619,0,1,0,3.55,2217,Mar
14441,Эстус,Фалькония,40.05225180837978,0,0,0,3.55,2217,Mar
14442,Эстус,Фалькония,49.788937823292414,0,0,1,3.55,2217,Mar
14443,Эстус,Фалькония,44.72578448018626,1,0,0,3.55,2217,Mar
14444,Эстус,Фалькония,43.70754148169359,0,0,0,3.55,2217,Mar
14445,Эстус,Фалькония,44.493835140844624,1,0,0,3.55,2217,Mar
14446,Эстус,Фалькония,47.21922082756615,0,0,1,3.55,2217,Mar
14447,Эстус,Фалькония,40.748950738764336,0,1,0,3.55,2217,Mar
14448,Эстус,Фалькония,42.05024818882935,1,0,0,3.55,2217,Mar
14449,Эстус,Фалькония,35.15255313603493,0,0,0,3.55,2217,Mar
14450,Эстус,Фалькония,38.37227054519946,0,0,0,3.55,2217,Mar
14451,Эстус,Фалькония,40.93015878541635,0,0,0,3.55,2217,Mar
14452,Эстус,Фалькония,34.754260992398336,0,0,0,3.55,2217,Mar
14453,Эстус,Фалькония,53.90865158831226,1,0,0,3.55,2217,Mar
14454,Эстус,Фалькония,38.64479203349568,0,0,0,3.55,2217,Mar
14455,Эстус,Фалькония,32.93160576888906,0,0,0,3.55,2217,Apr
14456,Эстус,Фалькония,40.53292472181027,0,0,0,3.55,2217,Apr
14457,Эстус,Фалькония,38.66268090189255,0,1,0,3.55,2217,Apr
14458,Эстус,Фалькония,38.039107011194076,0,0,0,3.55,2217,Apr
14459,Эстус,Фалькония,41.75086036717422,0,1,0,3.55,2217,Apr
14460,Эстус,Фалькония,47.45199674321485,1,0,0,3.55,2217,Apr
14461,Эстус,Фалькония,48.50207967335485,0,1,0,3.55,2217,Apr
14462,Эстус,Фалькония,33.87686778791567,0,0,0,3.55,2217,Apr
14463,Эстус,Фалькония,40.91736289493868,0,0,0,2.95,2217,Apr
14464,Эстус,Фалькония,48.08324954108228,1,0,0,2.95,2217,Apr
14465,Эстус,Фалькония,51.578989325132646,0,1,0,2.95,2217,Apr
14466,Эстус,Фалькония,35.27149805236454,0,0,0,2.95,2217,Apr
14467,Эстус,Фалькония,46.5600432429749,1,0,0,2.95,2217,Apr
14468,Эстус,Фалькония,38.296605283676044,0,0,0,2.95,2217,Apr
14469,Эстус,Фалькония,42.01656791901609,0,0,0,2.95,2217,Apr
14470,Эстус,Фалькония,46.15341746928006,0,0,0,2.95,2217,Apr
14471,Эстус,Фалькония,39.83682596888784,0,0,0,2.95,2217,Apr
14472,Эстус,Фалькония,39.69460452297411,0,0,0,2.95,2217,Apr
14473,Эстус,Фалькония,40.4809360612118,0,0,0,2.95,2217,Apr
14474,Эстус,Фалькония,46.35329821077143,0,1,0,2.95,2217,Apr
14475,Эстус,Фалькония,50.94483515653572,1,0,0,2.95,2217,Apr
14476,Эстус,Фалькония,33.64934909687692,0,0,0,2.95,2217,Apr
14477,Эстус,Фалькония,47.00424034702341,0,0,0,2.95,2217,Apr
14478,Эстус,Фалькония,33.912194764479906,0,0,0,3.59,2217,Apr
14479,Эстус,Фалькония,47.2565466151469,0,1,0,3.59,2217,Apr
14480,Эстус,Фалькония,47.4112286760769,0,1,0,3.59,2217,Apr
14481,Эстус,Фалькония,49.33031860148587,0,0,1,3.59,2217,Apr
14482,Эстус,Фалькония,47.22455976255714,1,0,0,3.59,2217,Apr
14483,Эстус,Фалькония,38.81725467709758,0,0,0,3.59,2217,Apr
14484,Эстус,Фалькония,33.02877169157772,0,0,0,3.59,2217,Apr
14485,Эстус,Фалькония,41.843797844963746,0,0,1,3.59,2217,May
14486,Эстус,Фалькония,52.48566407233822,1,0,0,3.59,2217,May
14487,Эстус,Фалькония,45.598917790762755,0,0,0,3.59,2217,May
14488,Эстус,Фалькония,48.52604235380115,0,0,0,3.59,2217,May
14489,Эстус,Фалькония,47.58884731718756,0,0,0,2.77,2217,May
14490,Эстус,Фалькония,44.83313420131824,0,0,0,2.77,2217,May
14491,Эстус,Фалькония,51.04299141574749,0,1,0,2.77,2217,May
14492,Эстус,Фалькония,48.1441054708991,0,1,0,2.77,2217,May
14493,Эстус,Фалькония,35.765509400355484,0,0,0,2.77,2217,May
14494,Эстус,Фалькония,48.76496752510487,0,0,0,2.77,2217,May
14495,Эстус,Фалькония,46.4246039796817,0,0,0,2.77,2217,May
14496,Эстус,Фалькония,43.22444198764564,0,0,0,2.77,2217,May
14497,Эстус,Фалькония,43.19404923799096,0,0,0,2.77,2217,May
14498,Эстус,Фалькония,48.02817428578032,0,0,0,2.77,2217,May
14499,Эстус,Фалькония,43.725117066953636,0,0,0,2.77,2217,May
14500,Эстус,Фалькония,55.22667453359885,1,0,0,2.77,2217,May
14501,Эстус,Фалькония,52.05661286514466,0,0,0,4.79,2217,May
14502,Эстус,Фалькония,50.28570287164045,1,0,0,4.79,2217,May
14503,Эстус,Фалькония,44.315402743751214,0,0,0,4.79,2217,May
14504,Эстус,Фалькония,60.190732189130465,1,0,0,4.79,2217,May
14505,Эстус,Фалькония,43.592488635264935,0,0,0,4.79,2217,May
14506,Эстус,Фалькония,47.4000828660799,0,0,0,4.79,2217,May
14507,Эстус,Фалькония,47.31402305823964,0,0,1,4.79,2217,May
14508,Эстус,Фалькония,47.273555385916794,0,0,0,4.79,2217,May
14509,Эстус,Фалькония,55.07775423762451,0,1,0,4.79,2217,May
14510,Эстус,Фалькония,40.80876003107815,0,0,0,3.96,2217,May
14511,Эстус,Фалькония,45.50247660492457,0,0,0,3.96,2217,May
14512,Эстус,Фалькония,49.9753363282068,0,0,0,3.96,2217,May
14513,Эстус,Фалькония,39.84781369300196,0,0,0,3.96,2217,May
14514,Эстус,Фалькония,49.65595255915721,0,0,1,3.96,2217,May
14515,Эстус,Фалькония,44.9245825240147,1,0,0,3.96,2217,May
14516,Эстус,Фалькония,48.594467461188124,0,0,1,3.96,2217,Jun
14517,Эстус,Фалькония,39.559796892541016,0,0,0,3.96,2217,Jun
14518,Эстус,Фалькония,59.94914587603725,0,0,1,3.96,2217,Jun
14519,Эстус,Фалькония,51.7767462869509,1,0,0,3.96,2217,Jun
14520,Эстус,Фалькония,43.64781139871036,0,0,0,3.96,2217,Jun
14521,Эстус,Фалькония,46.43370820568002,0,1,0,3.96,2217,Jun
14522,Эстус,Фалькония,49.1609449524801,1,0,0,3.96,2217,Jun
14523,Эстус,Фалькония,41.513756190770536,0,0,0,4.72,2217,Jun
14524,Эстус,Фалькония,44.07006570325621,0,0,0,4.72,2217,Jun
14525,Эстус,Фалькония,46.088907121088134,1,0,0,4.72,2217,Jun
14526,Эстус,Фалькония,46.60511837915311,1,0,0,4.72,2217,Jun
14527,Эстус,Фалькония,43.07288528970965,0,0,1,4.72,2217,Jun
14528,Эстус,Фалькония,31.75334431622282,0,0,0,4.72,2217,Jun
14529,Эстус,Фалькония,42.999003639360616,0,0,0,4.72,2217,Jun
14530,Эстус,Фалькония,39.50996752882141,0,0,0,4.72,2217,Jun
14531,Эстус,Фалькония,46.56157809243741,0,1,0,4.72,2217,Jun
14532,Эстус,Фалькония,43.43134015534738,0,1,0,4.72,2217,Jun
14533,Эстус,Фалькония,40.32967728790323,0,0,0,4.72,2217,Jun
14534,Эстус,Фалькония,35.140333301392346,0,0,0,4.72,2217,Jun
14535,Эстус,Фалькония,35.9434031126293,0,0,0,4.72,2217,Jun
14536,Эстус,Фалькония,37.321008352439875,0,0,0,4.72,2217,Jun
14537,Эстус,Фалькония,43.88723143568684,0,1,0,4.72,2217,Jun
14538,Эстус,Фалькония,35.68977949663336,1,0,0,4.72,2217,Jun
14539,Эстус,Фалькония,44.80981246571108,0,0,0,4.82,2217,Jun
14540,Эстус,Фалькония,47.29369183538026,0,0,1,4.82,2217,Jun
14541,Эстус,Фалькония,46.673511017214125,0,1,0,4.82,2217,Jun
14542,Эстус,Фалькония,34.890451883027666,0,0,0,4.82,2217,Jun
14543,Эстус,Фалькония,42.40287298196161,0,1,0,4.82,2217,Jun
14544,Эстус,Фалькония,51.64054405425849,1,0,0,4.82,2217,Jun
14545,Эстус,Фалькония,30.2884304296983,0,0,0,4.82,2217,Jun
14546,Эстус,Фалькония,46.306680644147065,0,1,0,4.82,2217,Jul
14547,Эстус,Фалькония,50.120141034195456,1,0,0,4.82,2217,Jul
14548,Эстус,Фалькония,46.78123799071469,1,0,0,4.82,2217,Jul
14549,Эстус,Фалькония,39.14079908745509,0,0,0,4.82,2217,Jul
14550,Эстус,Фалькония,47.28576207002732,1,0,0,4.82,2217,Jul
14551,Эстус,Фалькония,47.28797853277969,1,0,0,4.82,2217,Jul
14552,Эстус,Фалькония,37.034093246291256,0,0,0,4.8,2217,Jul
14553,Эстус,Фалькония,40.83037156307166,0,0,0,4.8,2217,Jul
14554,Эстус,Фалькония,32.652249028302045,0,0,0,4.8,2217,Jul
14555,Эстус,Фалькония,39.09529217145504,0,0,0,4.8,2217,Jul
14556,Эстус,Фалькония,32.90303990469685,0,0,0,4.8,2217,Jul
14557,Эстус,Фалькония,41.11506572263288,0,0,0,6.2,2217,Jul
14558,Эстус,Фалькония,48.37723220191508,0,0,1,6.2,2217,Jul
14559,Эстус,Фалькония,42.63853017845541,0,0,1,6.2,2217,Jul
14560,Эстус,Фалькония,39.71687363044305,0,0,0,6.2,2217,Jul
14561,Эстус,Фалькония,35.553878126453455,0,0,0,6.2,2217,Jul
14562,Эстус,Фалькония,34.84328551586024,0,0,0,6.2,2217,Jul
14563,Эстус,Фалькония,50.323129825868435,0,0,1,6.2,2217,Jul
14564,Эстус,Фалькония,43.953062471252444,1,0,0,6.2,2217,Jul
14565,Эстус,Фалькония,48.01065715318815,0,0,0,6.2,2217,Jul
14566,Эстус,Фалькония,41.49001744376995,0,0,0,6.2,2217,Jul
14567,Эстус,Фалькония,48.325904094831074,0,0,1,6.2,2217,Jul
14568,Эстус,Фалькония,49.889548068607304,1,0,0,6.2,2217,Jul
14569,Эстус,Фалькония,35.18692838793506,0,0,0,6.2,2217,Jul
14570,Эстус,Фалькония,32.7097179712307,0,0,0,6.2,2217,Jul
14571,Эстус,Фалькония,54.78141887591724,1,0,0,6.2,2217,Jul
14572,Эстус,Фалькония,49.28880264957843,0,0,0,6.2,2217,Jul
14573,Эстус,Фалькония,43.2976545688887,0,0,0,6.2,2217,Jul
14574,Эстус,Фалькония,45.11732894222776,0,0,0,6.2,2217,Jul
14575,Эстус,Фалькония,55.013633757611366,0,1,0,6.2,2217,Jul
14576,Эстус,Фалькония,38.12151204768458,0,0,0,3.67,2217,Jul
14577,Эстус,Фалькония,42.73671943096319,0,0,0,3.67,2217,Aug
14578,Эстус,Фалькония,40.156817887497496,0,0,0,3.67,2217,Aug
14579,Эстус,Фалькония,47.41075570828953,0,0,0,3.67,2217,Aug
14580,Эстус,Фалькония,51.269225760338514,1,0,0,3.67,2217,Aug
14581,Эстус,Фалькония,53.227106844255104,1,0,0,3.67,2217,Aug
14582,Эстус,Фалькония,45.12253349186967,0,0,0,3.67,2217,Aug
14583,Эстус,Фалькония,54.33582039990467,0,0,1,3.67,2217,Aug
14584,Эстус,Фалькония,53.91068690171956,1,0,0,3.67,2217,Aug
14585,Эстус,Фалькония,41.93173885879874,0,0,0,5.56,2217,Aug
14586,Эстус,Фалькония,56.83004899769797,0,0,1,5.56,2217,Aug
14587,Эстус,Фалькония,40.17086828522022,0,0,0,5.56,2217,Aug
14588,Эстус,Фалькония,43.36192434387605,0,0,0,5.56,2217,Aug
14589,Эстус,Фалькония,48.539816208543854,0,0,0,5.56,2217,Aug
14590,Эстус,Фалькония,53.69660796138369,0,0,1,5.56,2217,Aug
14591,Эстус,Фалькония,54.72920654556839,0,0,1,5.56,2217,Aug
14592,Эстус,Фалькония,46.32338139784549,0,0,0,5.56,2217,Aug
14593,Эстус,Фалькония,52.15624123331309,1,0,0,5.56,2217,Aug
14594,Эстус,Фалькония,58.14341364295915,0,0,1,5.56,2217,Aug
14595,Эстус,Фалькония,44.20848970814295,0,0,0,5.56,2217,Aug
14596,Эстус,Фалькония,45.86713235098471,0,0,0,5.56,2217,Aug
14597,Эстус,Фалькония,53.16883514867089,0,0,1,5.56,2217,Aug
14598,Эстус,Фалькония,55.01810448264099,1,0,0,5.56,2217,Aug
14599,Эстус,Фалькония,61.45463646550589,1,0,0,5.56,2217,Aug
14600,Эстус,Фалькония,56.716721659156924,0,1,0,5.56,2217,Aug
14601,Эстус,Фалькония,50.75684595629826,0,0,0,5.56,2217,Aug
14602,Эстус,Фалькония,41.05366892881895,0,0,0,5.56,2217,Aug
14603,Эстус,Фалькония,42.28363231350287,0,0,0,5.56,2217,Aug
14604,Эстус,Фалькония,55.190296068594876,0,0,1,5.56,2217,Aug
14605,Эстус,Фалькония,50.490540301048114,0,0,0,5.56,2217,Aug
14606,Эстус,Фалькония,46.352165390220975,0,0,0,5.56,2217,Aug
14607,Эстус,Фалькония,47.17493231171089,0,0,0,5.56,2217,Aug
14608,Эстус,Фалькония,43.90150493803829,0,0,0,7.01,2217,Sep
14609,Эстус,Фалькония,53.33971576942858,0,0,0,7.01,2217,Sep
14610,Эстус,Фалькония,48.53152507949579,1,0,0,7.01,2217,Sep
14611,Эстус,Фалькония,47.050685925238845,0,0,0,7.01,2217,Sep
14612,Эстус,Фалькония,53.225353576709615,0,0,0,7.01,2217,Sep
14613,Эстус,Фалькония,44.0324721890099,0,0,0,7.01,2217,Sep
14614,Эстус,Фалькония,51.169825988932246,0,0,0,7.01,2217,Sep
14615,Эстус,Фалькония,58.489114427387236,0,0,1,7.01,2217,Sep
14616,Эстус,Фалькония,45.93509888632486,0,0,0,7.01,2217,Sep
14617,Эстус,Фалькония,46.014371181813054,0,0,0,4.42,2217,Sep
14618,Эстус,Фалькония,40.095336609873726,0,0,0,4.42,2217,Sep
14619,Эстус,Фалькония,41.80938180187274,0,0,0,4.42,2217,Sep
14620,Эстус,Фалькония,55.575258937182944,1,0,0,4.42,2217,Sep
14621,Эстус,Фалькония,47.35243370445046,0,0,0,4.42,2217,Sep
14622,Эстус,Фалькония,44.22638419066866,0,0,0,4.42,2217,Sep
14623,Эстус,Фалькония,46.9698249922733,0,0,0,4.42,2217,Sep
14624,Эстус,Фалькония,50.803068169851834,1,0,0,4.42,2217,Sep
14625,Эстус,Фалькония,51.604045707360065,0,0,1,4.42,2217,Sep
14626,Эстус,Фалькония,52.726614735010074,0,1,0,4.42,2217,Sep
14627,Эстус,Фалькония,50.577114903094156,0,0,0,4.42,2217,Sep
14628,Эстус,Фалькония,37.045911243438574,0,0,0,4.42,2217,Sep
14629,Эстус,Фалькония,46.1691287613407,0,0,0,4.42,2217,Sep
14630,Эстус,Фалькония,49.51572648386672,0,0,0,4.42,2217,Sep
14631,Эстус,Фалькония,50.48267433209167,0,0,1,4.42,2217,Sep
14632,Эстус,Фалькония,49.80679785930957,1,0,0,4.42,2217,Sep
14633,Эстус,Фалькония,53.71952268797009,0,0,1,4.42,2217,Sep
14634,Эстус,Фалькония,46.592075880452896,0,1,0,6.83,2217,Sep
14635,Эстус,Фалькония,38.996798406163,0,0,0,6.83,2217,Sep
14636,Эстус,Фалькония,48.72216067782795,1,0,0,6.83,2217,Sep
